"X","Y","Día"
419664.891374624,2184348.79231512,3012
400791.217300261,2197537.40819555,3012
529961.625745694,2145235.26268494,3012
381708.804895046,2134483.35589064,3013
450648.06193188,2169410.3250858,3013
453737.948144253,2190495.0505721,3013
376570.828638095,2132657.5065803,3013
457504.346146202,2106918.96770264,3013
460842.262441944,2120727.66235748,3013
446755.921452722,2107216.70217523,3007
530884.756150137,2111549.35099603,3013
459656.850602569,2096820.3648806,3013
381830.174291101,2175650.65319503,3013
375962.80049317,2164004.62722697,3013
396901.272896625,2211692.3726508,3013
450864.188381205,2174918.10534105,3013
419757.872168275,2103952.13882194,3013
456345.225186664,2128314.49374221,3013
394408.912862676,2117344.03554006,3013
382493.720832701,2138960.52486321,3014
392653.88303672,2104938.03911562,3014
384093.198041293,2133515.01466408,3014
398852.252577617,2186001.4739869,3014
407096.475591606,2114988.45657882,3014
403963.579855114,2098540.42532841,3014
433607.611527133,2111766.05375713,3014
435109.10583217,2105822.21328001,3014
442340.241391383,2180913.18007324,3014
393632.798972809,2118021.73712985,3014
422455.206772829,2091829.87634414,3014
421959.720108026,2092262.27705553,3014
443915.833631915,2178396.74691101,3014
446332.240447742,2110470.51414653,3014
457185.770648456,2106919.70361495,3014
532454.058647701,2099780.12623806,3014
381853.809018535,2091994.17347592,3014
385426.874070717,2081178.79613599,3014
450993.147113553,2140979.64172307,3015
397757.437721872,2082453.74592995,3015
374822.806678531,2166013.98775043,3015
422707.952216678,2092111.61229723,3015
383283.388672389,2124183.79725586,3015
421684.018040383,2184182.99669722,3015
466652.961795868,2156681.67428682,3015
392187.243573063,2137904.39243555,3015
379001.103924936,2149076.38952862,3015
392796.54157853,2143729.39674305,3015
391069.774638874,2126213.9173935,3015
460909.731603444,2126474.38424082,3015
401714.601808696,2209758.64775996,3015
389334.568086684,2102301.60948674,3015
450034.616679369,2113681.33263783,3015
376500.739752601,2167216.73678525,3015
419787.238958545,2103982.74974979,3015
465960.578778468,2152751.62747275,3015
489364.739613336,2162303.45685514,3016
488373.818094464,2161935.22213049,3016
391753.264800551,2134611.47660577,3016
461696.30314993,2097406.17544283,3016
405448.837275612,2074218.36199496,3016
397704.367739552,2083987.93229271,3016
376745.173614158,2136419.26778215,3016
401552.652808759,2211973.05423786,3016
460924.042054457,2097278.69431585,3016
414349.960156697,2115995.29849507,3016
405988.084177894,2090611.67132996,3016
381803.66126401,2111625.98372829,3016
383924.462789809,2128557.38140494,3016
443766.9905862,2178280.40717278,3016
407894.877012834,2194440.0662692,3016
412391.499901666,2208948.88729748,3016
455240.896747189,2144583.41299625,3016
454815.96826144,2136746.38694564,3016
483044.549638606,2165166.90316086,3017
490442.949781372,2162518.01244078,3017
380153.839833851,2095143.73769942,3017
466806.770686124,2097640.6798331,3017
375760.265082855,2167578.48874234,3017
381493.278989068,2128265.57065247,3017
466998.953167002,2099648.92769878,3017
380370.208976624,2145734.73522567,3017
376495.085384279,2168086.83223614,3017
438682.048951314,2177765.39222351,3017
384424.116142641,2156542.13981062,3017
381796.215610872,2111832.00127725,3017
385445.314298202,2106011.13586153,3017
386318.4698097,2084828.39614696,3017
388551.053126363,2123557.65795257,3018
376537.599065837,2167914.37236426,3018
461099.128172706,2097103.13107505,3018
402573.474723935,2202160.38704039,3018
385209.156511062,2183003.96106855,3018
398342.160755401,2098410.540094,3018
393543.27130179,2117696.40319904,3018
434264.757772014,2108397.92854334,3018
446462.096379743,2109904.57577786,3018
367482.342233037,2134559.80595823,3019
529475.124458875,2112330.81473157,3019
376740.217523953,2135687.61725872,3019
397988.893320892,2164277.82226781,3019
455656.000107658,2133009.72979206,3019
378261.007390562,2152211.02912418,3019
384049.565249312,2186414.82801874,3019
450428.834427423,2169131.20959588,3019
392805.764301651,2108942.65242328,3019
388257.327398511,2160234.72486958,3019
515787.859685518,2110672.69441974,3019
400662.090830906,2213791.92792207,3019
454878.732421449,2171123.58459612,3019
442772.293698431,2110250.69449954,3019
460563.866173546,2097045.86229917,3019
385590.130744086,2114740.77955368,3019
446747.013264832,2110407.83715253,3019
427741.658745811,2097218.40240913,3019
401611.117426552,2212034.2119541,3019
389338.981094181,2132132.83776366,3020
403255.100057824,2215037.86832398,3020
451101.560847052,2175470.75137216,3020
374312.25077835,2139129.03009467,3020
393590.211585978,2130791.80470025,3020
381381.564046554,2155814.86341535,3020
376963.659295327,2070411.64199995,3020
393818.88029167,2195970.1137363,3020
457767.105068752,2143473.8690746,3020
444707.569124324,2111471.19832108,3020
394472.693250162,2107057.87487112,3020
409841.128253679,2096048.73983729,3020
454876.322880243,2106719.26797438,3020
432235.032199616,2102426.81106236,3020
385143.705954452,2111564.89375243,3020
404362.112268627,2108876.047813,3020
464170.352041384,2120063.09302236,3020
390538.854089204,2145710.37431165,3020
407414.497995313,2103837.67433945,3020
526091.045207976,2098270.17207366,3021
388567.611531516,2143444.40755215,3021
455620.917564281,2131786.4710922,3021
375690.776045097,2129029.6672317,3021
382911.692982978,2139065.42521703,3021
434745.349507802,2098818.45259266,3021
368611.855061348,2133324.94197564,3021
383823.264247451,2141063.97987016,3021
465568.387854512,2122673.02809623,3021
444570.409208233,2111530.01102907,3021
420432.093307348,2104379.56176428,3021
444663.618486399,2179199.77474426,3021
374909.366199339,2157940.00001103,3021
389350.769327932,2132151.21120802,3021
376820.140055671,2112851.43161482,3021
455274.199124573,2109287.87670775,3021
406713.889161722,2198848.53761863,3022
456043.293944517,2132646.09143794,3022
402821.393855548,2096545.24000697,3022
447466.281630446,2109523.62287089,3022
377028.194891455,2112936.11921262,3022
454946.61589304,2131760.46121058,3022
357151.280040597,2036615.35670072,3021
361624.86490109,2056161.45212379,3022
378012.85625285,2142651.55344222,3023
456365.016696685,2131707.83207288,3023
376841.890397723,2135616.22002495,3024
376601.081069798,2132814.09074473,3024
380978.329792434,2129000.5867278,3024
382660.707682849,2137253.23764752,3024
386360.925184572,2103254.15381882,3023
389050.93115436,2137796.29990916,3024
443379.255892307,2179944.62902929,3024
454400.200097179,2092575.57172188,3024
455228.339961735,2131191.12767116,3024
530660.408372119,2145940.31535653,3024
407881.164099111,2084137.8638089,3025
400808.593857787,2214006.29950002,3025
531761.30602476,2128437.47678066,3025
385608.840618044,2112109.19647704,3025
461047.188475607,2097435.1891963,3025
409930.165130498,2096315.73529112,3025
393769.901498971,2135574.10023959,3025
388338.151863372,2138391.83130164,3025
415725.024464584,2137318.94082558,3025
388492.470466738,2138335.54835852,3025
383156.508929029,2137655.84510934,3025
437761.38289846,2092218.07512612,3025
527824.184948962,2114335.320177,3025
372460.109102447,2120038.06028829,3025
452850.333192466,2167295.7249958,3026
378528.345968245,2146429.49560293,3026
529741.913388279,2111771.84466289,3026
409491.305920016,2096883.46417278,3026
369657.535642225,2140333.17128297,3026
403996.004676288,2120485.30894215,3026
390900.274027971,2121290.17980287,3026
425268.830280788,2181204.17936674,3026
532073.305113237,2128643.95838061,3026
456203.84665941,2109430.10753624,3025
434741.457944891,2100204.71691361,3026
435195.376651471,2099573.01016112,3026
389457.094040514,2132836.10509662,3027
526531.936579224,2137124.56159272,3027
452025.776624913,2105269.53689212,3027
460194.199413219,2097845.78927874,3027
391128.880856158,2121421.00768396,3027
389038.522992721,2131688.90964326,3027
384108.327919563,2134975.17402246,3027
422607.735267781,2093335.39304429,3027
378245.39673093,2139477.31023388,3028
388085.111699585,2135208.52514411,3028
535594.957105369,2138563.17411719,3028
405344.934117957,2198456.18239601,3028
401882.025517112,2094782.66410141,3028
450196.240643546,2173466.01237004,3028
424538.905206849,2185486.33164052,3028
424426.729313219,2118253.41288181,3028
380762.377591883,2095616.31327558,3028
371866.055336402,2134054.98297957,3028
454974.685011722,2107502.80984562,3027
512284.230213586,2106403.89787365,3028
358337.574097332,2087119.45144146,3027
454124.40547986,2169985.10540509,3028
391682.174310717,2156383.27731881,3029
460953.445973225,2097355.47251926,3029
422859.364077004,2186080.697387,3029
423506.509900371,2098495.62964194,3029
459509.158711069,2126721.17669526,3029
533525.77001818,2140452.64680651,3030
376617.537742073,2143835.38538773,3030
375329.187163481,2176783.25659257,3030
408327.890192477,2094629.86393006,3030
388998.240931535,2183776.14398642,3030
394088.99221768,2194932.44598752,3030
457260.191830226,2110026.99167536,3030
380449.311996549,2153281.63533969,3030
453428.6360332,2176817.02781211,3030
434903.124041262,2190502.02223906,3030
438132.448631917,2171235.1744731,3030
458747.760514184,2176742.4481424,3030
408296.381261371,2212305.37021408,3030
410185.067508908,2089140.09407232,3030
512876.769894272,2165224.9850975,3031
483684.304236061,2163875.33262571,3031
494202.721936283,2165774.5729174,3031
428758.066567571,2087716.61659022,3031
531922.957502915,2137809.44150857,3031
424718.489839262,2181163.46344414,3031
381112.673484693,2153989.56942786,3031
455339.315226752,2138352.66331382,3031
441230.916152199,2090470.16999428,3031
461349.483376794,2165434.15431744,3031
443236.581835107,2111085.30978733,3031
382974.10552706,2098461.17745659,3031
465866.821003332,2108822.62880588,3031
451484.533446701,2176035.29933468,3031
390700.591328761,2130396.95179033,3032
484852.518360301,2167193.96501847,3032
490095.559193089,2166606.28506155,3031
482693.024515351,2163169.29827185,3032
386327.684929919,2105931.90721054,3032
527117.99497993,2137414.35311636,3032
527477.375266929,2100017.96572319,3032
427514.910610661,2120620.10443131,3032
445307.603756804,2163219.69576088,3032
527681.822891924,2100162.728276,3032
424594.741503704,2092835.42642787,3032
455131.785186252,2169831.9316649,3032
387740.599017552,2122843.25686711,3032
389675.718242028,2132785.59373981,3032
389313.053324125,2131708.76039353,3032
390350.721335256,2200974.85101961,3032
533194.965948432,2137885.48885503,3032
464277.364118906,2152223.12110518,3032
378697.366196354,2168468.37307819,3033
446408.015318705,2090184.07083282,3033
489422.200523416,2160920.24030026,3033
489949.646950646,2166145.30331655,3033
486309.173520638,2167407.95558414,3033
402983.726668926,2213256.27624166,3033
528873.357262613,2136310.52611316,3033
393908.932382374,2108653.4624726,3033
533516.581009056,2140689.30611081,3033
454130.503703724,2171226.92595106,3033
452448.444081516,2156332.43045062,3033
376336.378167388,2094246.50130581,3034
376407.008040435,2131745.55119649,3035
467217.237424268,2098419.71902873,3036
417653.147411894,2190484.69580504,3036
407804.810956277,2212769.08901909,3036
383555.070173568,2120978.75926587,3037
387025.13533472,2067056.29936597,3037
382371.696534144,2131364.861378,3038
392012.101212532,2104674.33421099,3038
377895.847365096,2133918.26074436,3038
452780.770776847,2135097.8789862,3038
455120.580894415,2144288.62897131,3038
349916.499161746,2050237.08164599,3038
382928.517485778,2118461.91407304,3039
386854.809153529,2118923.01179702,3039
391340.198352674,2104263.27267731,3039
406918.56664672,2215509.87653195,3039
355969.288618625,2089314.25322919,3039
378693.640519782,2168348.49735179,3039
393452.394508764,2094835.23618303,3039
383338.443586923,2095938.10717825,3040
393935.780054833,2130476.23233623,3040
384003.405265942,2137745.72339431,3040
382701.585109814,2095136.7000756,3040
415709.407407382,2194714.6286934,3040
390616.760759249,2134427.67034266,3040
362514.846969308,2096360.3596977,3040
383004.179056287,2121621.6983739,3039
392252.032213331,2188967.06433658,3040
388103.256139999,2185408.08470635,3040
408824.878529482,2213347.85660757,3041
384524.757100564,2066327.54012519,3041
376220.656267891,2131817.52394006,3041
380321.281469141,2168638.83117825,3041
385692.333629845,2118487.53583428,3041
387877.18459813,2123208.24429735,3041
387721.973388382,2134064.08905365,3041
377292.279339112,2053800.29312318,3042
385783.025513674,2105784.63436869,3042
373079.972514078,2108256.21758591,3042
358140.312496506,2062271.8128034,3043
378722.448385389,2097231.15801718,3043
371097.473193836,2044244.02181221,3044
356615.97455179,2096899.95457446,3044
377160.213253086,2075387.33314084,3045
411518.30786692,2082153.03476983,3045
448302.146092578,2184067.13444037,3046
389384.708522126,2104330.2001466,3046
451888.745243533,2138770.28119004,3047
526542.398249635,2133952.53430683,3047
402296.301666558,2215043.19678597,3050
420577.603367806,2184086.46513268,3051
391174.732906659,2200674.60243097,3051
391601.993287004,2200402.65473617,3052
526149.29257907,2133343.37742487,3053
353660.802141442,2088994.0516934,3054
401763.139967429,2213232.33860856,3055
386214.336892408,2160265.98642679,3055
419604.697070959,2183266.98873374,3055
418957.550179658,2184327.41319211,3055
455003.033626106,2162633.33339147,3056
448048.010807112,2148573.96630942,3056
420790.92586468,2182972.6990877,3056
396104.040062499,2204656.83841566,3056
440614.806755119,2183743.81527951,3056
529868.717439159,2132556.08487742,3056
444551.961952555,2178868.138792,3056
454810.240746864,2135615.26355338,3056
440092.792758306,2166085.84709149,3056
414521.56310439,2201698.67993914,3057
458549.773655683,2133654.5463501,3057
451727.290968364,2179661.82374824,3057
457812.276383021,2166493.37693117,3057
441374.553423242,2182016.80760762,3057
416198.587775546,2117763.489462,3057
454841.953389341,2138984.01135916,3058
456406.083247003,2128126.85188259,3058
533048.156262304,2141598.26781006,3058
366466.336742167,2133340.5388489,3059
445638.921795001,2182080.10681148,3059
447699.39572336,2185937.84454155,3059
419614.110234866,2183417.57596627,3059
381729.736238208,2175436.11255447,3059
453500.711142395,2139322.43437433,3059
389130.947917064,2200764.20441652,3060
376313.329055637,2133858.2286091,3061
442681.921118047,2100897.69563727,3063
380625.340484943,2130386.30025654,3064
458407.485521346,2133968.39042698,3064
371749.606663127,2137412.99861062,3066
528067.688166516,2155317.14694578,3066
424304.468296259,2181690.88135945,3066
530319.444977189,2157933.48978464,3066
437895.517485814,2093843.60885273,3066
458479.153591231,2123127.2631736,3066
460790.800900753,2097881.40200035,3067
458258.465131761,2140245.29536901,3067
372925.71516349,2170097.90046799,3067
533002.331558887,2141130.97914191,3067
533006.004719752,2151910.57292559,3067
444767.69137388,2181778.47305587,3068
442362.482644549,2180590.34477511,3068
404283.246750051,2211773.46713671,3068
455867.948076969,2143367.73808289,3068
